id,label,age,job,education,day_of_week,duration,campaign,pdays,euribor3m,nr.employed
578,1,0.41975308641975306,4,0,4,957,0.07142857142857142,999,0.314214463840399,1.0271698113207575
582,1,1.4074074074074074,10,3,1,467,0.07142857142857142,6,0.09476309226932668,0.8543396226415081
584,1,0.691358024691358,1,2,4,734,0.03571428571428571,999,1.9161187939242803,1.7207547169811321
590,1,0.49382716049382713,2,0,3,763,0.03571428571428571,999,1.9646338698707775,2.0007547169811346
594,1,1.037037037037037,0,5,2,206,0.03571428571428571,999,0.11289956925867152,0.8543396226415081
613,1,0.37037037037037035,3,1,2,427,0.10714285714285714,999,0.4774427567445024,1.0271698113207575
626,1,0.345679012345679,2,1,4,154,0.03571428571428571,999,1.886193606891861,1.7569811320754731
631,1,0.7654320987654321,6,5,3,360,0.03571428571428571,6,0.021763772387213803,0.3449056603773571
636,1,0.4691358024691358,2,5,1,663,0.10714285714285714,999,1.9637270460213103,2.0007547169811346
642,1,0.5679012345679012,0,0,1,133,0.03571428571428571,999,0.34958059396962143,1.0271698113207575
647,1,1.2345679012345678,10,5,1,186,0.03571428571428571,999,0.10292450691453185,0.8543396226415081
648,1,0.2222222222222222,8,0,5,208,0.07142857142857142,3,0.036272953978689626,0.41132075471698115
653,1,0.19753086419753085,3,1,3,268,0.03571428571428571,999,1.8267966447517572,1.7569811320754731
686,1,0.19753086419753085,1,0,3,844,0.17857142857142858,999,0.11879392428020859,0.21584905660377632
694,1,0.6172839506172839,8,4,1,673,0.07142857142857142,999,1.9147585581500794,1.7207547169811321
704,1,0.7160493827160493,2,5,2,279,0.03571428571428571,999,0.35774200861482663,1.0271698113207575
714,1,0.2716049382716049,8,4,5,1064,0.14285714285714285,999,1.9156653819995466,1.7207547169811321
725,1,0.41975308641975306,1,6,4,488,0.03571428571428571,999,1.5606438449331217,1.7569811320754731
737,1,0.9382716049382716,4,4,4,717,0.03571428571428571,999,0.2865563364316482,1.0271698113207575
738,1,0.8395061728395061,0,1,5,139,0.17857142857142858,999,0.1301292223985491,0.8543396226415081
741,1,0.345679012345679,0,5,1,367,0.07142857142857142,999,0.03400589435502152,0.45660377358490567
760,1,0.32098765432098764,0,1,4,1336,0.14285714285714285,999,1.9650872817955112,2.0007547169811346
769,1,0.9135802469135802,9,5,2,1855,0.03571428571428571,999,1.5955565631376105,1.7569811320754731
780,1,0.4444444444444444,0,5,5,397,0.10714285714285714,999,0.18408524144184996,0.004528301886795198
800,1,0.5185185185185185,0,0,1,167,0.03571428571428571,999,0.11335298118340513,0.8543396226415081
804,1,0.9135802469135802,0,1,3,288,0.25,6,0.03672636590342324,0.45660377358490567
813,1,0.345679012345679,2,1,3,175,0.10714285714285714,7,0.02856495125821807,0.3449056603773571
816,1,0.19753086419753085,0,1,4,110,0.03571428571428571,999,0.036272953978689626,0.41132075471698115
822,1,0.41975308641975306,2,5,2,955,0.17857142857142858,999,1.961913398322376,2.0007547169811346
823,1,0.6419753086419753,1,1,2,386,0.10714285714285714,999,0.07390614373158017,0.21584905660377632
836,1,0.37037037037037035,0,0,2,101,0.03571428571428571,999,1.9650872817955112,1.7569811320754731
853,1,0.7654320987654321,3,1,2,1025,0.25,999,1.9179324416232146,2.0007547169811346
876,1,0.37037037037037035,0,1,1,103,0.03571428571428571,999,0.2865563364316482,0.8543396226415081
881,1,1.2345679012345678,10,3,4,99,0.03571428571428571,999,0.036272953978689626,0.41132075471698115
891,1,0.2222222222222222,0,1,5,196,0.03571428571428571,9,0.11380639310813875,0.21584905660377632
908,1,0.345679012345679,8,0,2,272,0.03571428571428571,999,0.4774427567445024,1.0271698113207575
920,1,0.9876543209876543,9,4,1,429,0.14285714285714285,999,0.3264565858082068,1.0271698113207575
927,1,0.6666666666666666,2,0,1,310,0.03571428571428571,999,0.16594876445250512,0.004528301886795198
974,1,0.3950617283950617,2,1,3,1489,0.10714285714285714,999,0.3173883473135344,1.0271698113207575
977,1,0.32098765432098764,0,1,5,275,0.03571428571428571,999,0.2874631602811154,0.8543396226415081
980,1,0.2222222222222222,2,5,3,578,0.03571428571428571,999,1.9600997506234414,2.0007547169811346
981,1,0.9629629629629629,10,0,5,1094,0.10714285714285714,999,1.9610065744729086,2.0007547169811346
987,1,0.2716049382716049,0,1,3,135,0.07142857142857142,3,0.02856495125821807,0.3449056603773571
1003,1,0.2962962962962963,2,5,2,449,0.07142857142857142,1,0.18680571299025167,0.004528301886795198
1017,1,0.49382716049382713,2,5,3,224,0.03571428571428571,999,0.18589888914078442,0.004528301886795198
1025,1,0.6172839506172839,2,5,3,531,0.07142857142857142,999,0.29335751530265247,1.0271698113207575
1026,1,0.5185185185185185,3,1,3,187,0.07142857142857142,2,0.2883699841305827,1.0271698113207575
1027,1,0.1728395061728395,0,0,1,452,0.03571428571428571,14,0.08750850147358874,0.21584905660377632
1035,1,1.037037037037037,3,1,5,328,0.07142857142857142,3,0.0766266152799819,0.41132075471698115
1048,1,0.345679012345679,2,0,3,1033,0.10714285714285714,999,1.9632736340965768,2.0007547169811346
1063,1,0.4444444444444444,8,1,2,560,0.03571428571428571,999,1.961913398322376,2.0007547169811346
1068,1,0.49382716049382713,2,0,5,635,0.03571428571428571,999,1.5357061890727728,1.7569811320754731
1069,1,0.5432098765432098,1,0,2,261,0.03571428571428571,3,0.06982543640897758,0.41132075471698115
1073,1,0.49382716049382713,3,1,1,493,0.03571428571428571,999,0.27658127408750854,1.0271698113207575
1078,1,0.19753086419753085,8,2,5,1127,0.10714285714285714,999,1.9600997506234414,2.0007547169811346
1088,1,0.19753086419753085,1,1,1,241,0.03571428571428571,999,0.34958059396962143,1.0271698113207575
1093,1,0.32098765432098764,2,1,1,720,0.03571428571428571,999,1.9637270460213103,2.0007547169811346
1109,1,1.382716049382716,10,0,2,284,0.03571428571428571,999,0.03309907050555428,0.45660377358490567
1126,1,0.3950617283950617,8,5,4,652,0.07142857142857142,999,0.3314441169802766,1.0271698113207575
1135,1,0.691358024691358,2,1,2,1336,0.14285714285714285,999,1.9179324416232146,2.0007547169811346
1136,1,0.14814814814814814,5,0,4,784,0.10714285714285714,15,0.10836545001133531,0.8543396226415081
1150,1,0.5432098765432098,2,5,3,597,0.03571428571428571,999,0.3173883473135344,1.0271698113207575
1164,1,0.2962962962962963,0,0,3,605,0.10714285714285714,999,0.042167309000226694,0.21584905660377632
1173,1,0.7160493827160493,2,2,3,575,0.07142857142857142,999,0.3677170709589663,1.0271698113207575
1178,1,1.1358024691358024,10,5,3,387,0.07142857142857142,999,0.3917479029698481,1.0271698113207575
1181,1,0.19753086419753085,0,1,1,165,0.03571428571428571,3,0.03672636590342324,0.41132075471698115
1185,1,0.5925925925925926,0,1,1,95,0.03571428571428571,999,0.28383586488324647,0.8543396226415081
1198,1,0.6172839506172839,0,0,5,103,0.03571428571428571,999,2.0,1.7569811320754731
1206,1,0.37037037037037035,3,1,4,500,0.07142857142857142,999,1.5606438449331217,1.7569811320754731
1213,1,0.345679012345679,2,1,2,333,0.10714285714285714,999,0.34958059396962143,1.0271698113207575
1216,1,0.5185185185185185,3,4,2,1000,0.03571428571428571,999,1.9143051462253458,1.7207547169811321
1221,1,0.2222222222222222,0,1,1,175,0.17857142857142858,999,0.5336658354114714,1.0271698113207575
1223,1,0.3950617283950617,2,0,5,1360,0.32142857142857145,999,1.9600997506234414,2.0007547169811346
1235,1,0.3950617283950617,8,4,4,616,0.07142857142857142,999,0.2865563364316482,1.0271698113207575
1248,1,1.1851851851851851,10,3,2,106,0.03571428571428571,999,0.34958059396962143,1.0271698113207575
1250,1,0.14814814814814814,8,0,5,104,0.07142857142857142,999,0.1691226479256404,0.8543396226415081
1257,1,0.5679012345679012,7,0,3,1449,0.21428571428571427,999,1.9179324416232146,2.0007547169811346
1264,1,0.9876543209876543,10,1,1,1062,0.14285714285714285,999,1.9623668102471095,2.0007547169811346
1268,1,0.4444444444444444,6,5,1,315,0.03571428571428571,6,0.032645658580820656,0.45660377358490567
1270,1,1.7037037037037037,10,3,2,288,0.10714285714285714,999,0.11199274540920427,0.004528301886795198
1271,1,0.7901234567901234,8,2,2,568,0.03571428571428571,999,0.3219224665608706,1.0271698113207575
1276,1,0.8148148148148148,8,1,3,209,0.03571428571428571,8,0.04806166402176377,0.41132075471698115
1283,1,0.8641975308641975,8,3,3,1250,0.14285714285714285,999,1.9646338698707775,2.0007547169811346
1285,1,0.5432098765432098,0,5,4,593,0.14285714285714285,999,0.004080707322602588,0.3449056603773571
1293,1,0.37037037037037035,0,1,4,327,0.10714285714285714,3,0.28383586488324647,0.8543396226415081
1322,1,0.8148148148148148,8,0,1,629,0.07142857142857142,999,1.9614599863976423,2.0007547169811346
1359,1,0.2962962962962963,0,4,4,983,0.14285714285714285,999,0.314214463840399,1.0271698113207575
1362,1,0.32098765432098764,1,1,1,661,0.03571428571428571,999,0.03899342552709135,0.21584905660377632
1366,1,0.8641975308641975,0,1,1,179,0.10714285714285714,4,0.11335298118340513,0.8543396226415081
1370,1,0.2962962962962963,2,0,2,185,0.03571428571428571,999,0.2865563364316482,1.0271698113207575
1373,1,0.7407407407407407,2,5,4,329,0.14285714285714285,999,1.5606438449331217,1.7569811320754731
1374,1,0.5432098765432098,2,1,1,612,0.03571428571428571,999,0.27658127408750854,1.0271698113207575
1380,1,0.3950617283950617,2,1,4,463,0.03571428571428571,999,0.11108592155973702,0.004528301886795198
1402,1,0.2962962962962963,3,1,3,281,0.14285714285714285,999,0.2883699841305827,1.0271698113207575
1406,1,0.2716049382716049,0,4,2,549,0.03571428571428571,10,0.2978916345499887,1.0271698113207575
1447,1,1.3580246913580247,10,2,3,199,0.03571428571428571,999,0.03672636590342324,0.41132075471698115
1467,1,0.7407407407407407,8,3,1,2769,0.14285714285714285,999,1.9614599863976423,2.0007547169811346
1480,1,1.0617283950617284,7,3,2,700,0.10714285714285714,999,0.04035366130129221,0.21584905660377632
1520,1,0.49382716049382713,1,1,4,465,0.03571428571428571,999,0.3314441169802766,1.0271698113207575
1525,1,0.6172839506172839,8,4,4,1187,0.10714285714285714,999,1.9628202221718432,2.0007547169811346
1527,1,1.1604938271604939,10,5,3,222,0.07142857142857142,999,0.11425980503287238,0.004528301886795198
1555,1,0.8395061728395061,2,0,3,637,0.03571428571428571,999,1.9646338698707775,2.0007547169811346
1562,1,0.1728395061728395,2,1,2,467,0.10714285714285714,6,0.1881659487644525,0.004528301886795198
1577,1,0.2716049382716049,2,5,3,296,0.03571428571428571,999,0.03717977782815687,0.41132075471698115
1587,1,1.2345679012345678,10,3,1,341,0.07142857142857142,13,0.11970074812967582,0.21584905660377632
1589,1,1.0617283950617284,0,1,1,324,0.10714285714285714,3,0.2865563364316482,0.8543396226415081
1606,1,0.4444444444444444,2,3,2,514,0.03571428571428571,9,0.1818181818181818,0.004528301886795198
1611,1,0.04938271604938271,5,1,1,206,0.03571428571428571,999,0.34958059396962143,1.0271698113207575
1616,1,0.3950617283950617,4,5,3,782,0.25,999,1.9628202221718432,2.0007547169811346
1630,1,1.0123456790123457,3,1,2,412,0.03571428571428571,999,0.12242121967807755,0.21584905660377632
1644,1,0.49382716049382713,9,1,1,454,0.03571428571428571,999,1.6127862162774882,1.7569811320754731
1648,1,1.1111111111111112,10,1,4,483,0.07142857142857142,6,0.1800045341192473,0.004528301886795198
1651,1,0.4691358024691358,4,4,5,215,0.03571428571428571,999,0.11199274540920427,0.8543396226415081
1653,1,0.4691358024691358,6,1,1,251,0.14285714285714285,999,0.3264565858082068,1.0271698113207575
1667,1,0.9135802469135802,2,1,1,652,0.07142857142857142,999,1.9659941056449783,2.0007547169811346
1683,1,0.345679012345679,5,1,2,279,0.14285714285714285,6,0.12015416005440945,0.21584905660377632
1686,1,0.345679012345679,2,0,2,559,0.07142857142857142,999,1.964180457946044,2.0007547169811346
1692,1,0.9876543209876543,2,0,5,784,0.03571428571428571,999,1.964180457946044,2.0007547169811346
1696,1,1.4567901234567902,10,1,5,233,0.07142857142857142,999,0.11199274540920427,0.8543396226415081
1698,1,0.4444444444444444,2,5,5,692,0.10714285714285714,999,0.27930174563591026,1.0271698113207575
1703,1,0.5925925925925926,9,1,5,536,0.07142857142857142,999,0.27930174563591026,1.0271698113207575
1710,1,0.9135802469135802,0,1,4,513,0.03571428571428571,999,1.9138517343006123,1.7207547169811321
1711,1,0.5679012345679012,0,4,4,234,0.03571428571428571,3,0.022217184311947427,0.3449056603773571
1728,1,0.7654320987654321,8,5,1,564,0.03571428571428571,999,1.6127862162774882,1.7569811320754731
1730,1,1.1851851851851851,10,3,3,190,0.03571428571428571,3,0.1591475855815008,0.004528301886795198
1734,1,0.41975308641975306,8,3,4,328,0.03571428571428571,999,0.350034005894355,1.0271698113207575
1739,1,1.2345679012345678,10,5,3,140,0.03571428571428571,999,0.35411471321695764,1.0271698113207575
1747,1,0.345679012345679,4,0,5,422,0.21428571428571427,999,1.9555656313761052,2.0007547169811346
1766,1,0.32098765432098764,3,1,3,255,0.03571428571428571,6,0.18544547721605076,0.004528301886795198
1785,1,0.3950617283950617,0,1,4,265,0.03571428571428571,3,0.12015416005440945,0.21584905660377632
1786,1,1.2345679012345678,0,3,2,466,0.03571428571428571,999,0.2847426887327137,0.8543396226415081
1799,1,1.308641975308642,10,3,3,546,0.07142857142857142,999,0.03672636590342324,0.45660377358490567
1800,1,0.9876543209876543,8,3,3,471,0.07142857142857142,999,0.11879392428020859,0.21584905660377632
1801,1,0.4691358024691358,0,1,2,641,0.14285714285714285,999,0.02856495125821807,0.3449056603773571
1806,1,1.5555555555555556,10,5,4,411,0.03571428571428571,999,0.17728406257084559,0.004528301886795198
1815,1,0.345679012345679,2,0,2,768,0.03571428571428571,999,1.964180457946044,2.0007547169811346
1840,1,0.2962962962962963,2,5,1,740,0.10714285714285714,999,0.3772387213783723,1.0271698113207575
1842,1,0.7654320987654321,8,2,5,290,0.17857142857142858,999,1.9179324416232146,1.7207547169811321
1851,1,0.9382716049382716,3,1,1,372,0.10714285714285714,999,1.9637270460213103,2.0007547169811346
1868,1,0.5679012345679012,8,4,5,893,0.03571428571428571,999,1.5357061890727728,1.7569811320754731
1870,1,0.345679012345679,0,1,2,282,0.07142857142857142,13,0.2847426887327137,0.8543396226415081
1894,1,0.345679012345679,8,2,3,795,0.03571428571428571,999,1.915211970074813,1.7207547169811321
1923,1,0.2716049382716049,3,1,3,69,0.10714285714285714,999,0.03672636590342324,0.41132075471698115
1929,1,0.1728395061728395,8,0,5,858,0.10714285714285714,999,0.27930174563591026,1.0271698113207575
1959,1,0.5185185185185185,2,5,3,1049,0.03571428571428571,999,1.5805939696214013,1.7569811320754731
1995,1,0.6172839506172839,2,0,3,761,0.03571428571428571,999,1.9623668102471095,2.0007547169811346
1999,1,0.9876543209876543,0,4,5,1139,0.07142857142857142,999,1.9600997506234414,2.0007547169811346
2009,1,0.345679012345679,2,5,5,809,0.21428571428571427,999,1.9610065744729086,2.0007547169811346
2014,1,1.308641975308642,10,3,5,530,0.07142857142857142,999,0.11199274540920427,0.8543396226415081
2019,1,0.24691358024691357,5,1,1,118,0.03571428571428571,999,0.03672636590342324,0.41132075471698115
2032,1,1.0864197530864197,10,3,3,245,0.14285714285714285,999,0.34958059396962143,1.0271698113207575
2048,1,0.24691358024691357,0,1,4,1543,0.14285714285714285,999,0.2865563364316482,1.0271698113207575
2049,1,0.49382716049382713,9,0,4,812,0.07142857142857142,999,1.9650872817955112,2.0007547169811346
2050,1,0.19753086419753085,0,0,4,476,0.14285714285714285,999,1.9628202221718432,2.0007547169811346
2054,1,0.5432098765432098,3,1,5,837,0.03571428571428571,999,0.27930174563591026,1.0271698113207575
2073,1,1.0123456790123457,10,3,2,1045,0.03571428571428571,999,1.9143051462253458,1.7207547169811321
2079,1,0.5679012345679012,4,5,4,244,0.03571428571428571,3,0.04806166402176377,0.41132075471698115
2085,1,0.37037037037037035,2,1,2,645,0.14285714285714285,999,1.964180457946044,2.0007547169811346
2086,1,0.19753086419753085,4,0,2,598,0.17857142857142858,999,1.961913398322376,2.0007547169811346
2151,1,0.19753086419753085,8,3,3,1681,0.03571428571428571,999,1.915211970074813,1.7207547169811321
2155,1,0.6419753086419753,9,1,1,255,0.03571428571428571,3,0.1124461573339379,0.004528301886795198
2176,1,0.7407407407407407,0,1,2,181,0.14285714285714285,6,0.03899342552709135,0.41132075471698115
2178,1,0.8395061728395061,2,5,1,841,0.07142857142857142,999,0.1124461573339379,0.004528301886795198
2182,1,0.19753086419753085,6,0,3,694,0.07142857142857142,999,1.9147585581500794,1.7207547169811321
2189,1,0.7407407407407407,4,4,4,835,0.10714285714285714,999,1.961913398322376,2.0007547169811346
2199,1,0.32098765432098764,8,0,4,2453,0.07142857142857142,999,1.5606438449331217,1.7569811320754731
2201,1,0.7901234567901234,0,1,4,1532,0.03571428571428571,999,1.9628202221718432,2.0007547169811346
2202,1,0.345679012345679,9,1,4,164,0.03571428571428571,999,0.039900249376558596,0.41132075471698115
2205,1,1.3333333333333333,10,1,1,349,0.03571428571428571,999,0.34958059396962143,1.0271698113207575
2207,1,0.41975308641975306,0,1,2,236,0.03571428571428571,999,0.008161414645205176,0.3449056603773571
2210,1,0.2222222222222222,0,1,2,201,0.03571428571428571,999,0.11199274540920427,0.004528301886795198
2231,1,0.2716049382716049,0,0,3,198,0.03571428571428571,999,0.28383586488324647,0.8543396226415081
2240,1,0.6172839506172839,4,2,4,1074,0.03571428571428571,999,1.9161187939242803,1.7207547169811321
2244,1,0.49382716049382713,5,1,4,489,0.03571428571428571,999,0.02947177510768531,0.3449056603773571
2261,1,0.2962962962962963,5,0,2,505,0.03571428571428571,4,0.11335298118340513,0.8543396226415081
2263,1,1.308641975308642,10,3,2,356,0.10714285714285714,6,0.12242121967807755,0.21584905660377632
2280,1,0.345679012345679,4,0,4,1059,0.07142857142857142,999,1.5606438449331217,1.7569811320754731
2287,1,0.6666666666666666,0,1,3,641,0.07142857142857142,999,1.9637270460213103,2.0007547169811346
2311,1,0.3950617283950617,8,4,5,79,0.03571428571428571,999,0.11199274540920427,0.8543396226415081
2325,1,0.2222222222222222,0,1,5,528,0.10714285714285714,999,0.18408524144184996,0.004528301886795198
2329,1,0.14814814814814814,5,4,1,218,0.10714285714285714,6,0.11108592155973702,0.004528301886795198
2346,1,0.7901234567901234,2,5,1,253,0.10714285714285714,15,0.10700521423713444,0.21584905660377632
2354,1,1.4567901234567902,7,3,2,326,0.03571428571428571,999,0.030832010881886175,0.21584905660377632
2365,1,1.4320987654320987,10,3,3,248,0.07142857142857142,6,0.12196780775334393,0.21584905660377632
2404,1,0.8888888888888888,4,4,1,196,0.07142857142857142,999,0.11970074812967582,0.21584905660377632
2407,1,0.3950617283950617,0,1,2,2516,0.03571428571428571,999,1.961913398322376,2.0007547169811346
2418,1,0.5185185185185185,8,2,2,1045,0.10714285714285714,999,1.9179324416232146,2.0007547169811346
2426,1,0.8641975308641975,3,1,2,486,0.03571428571428571,999,1.5955565631376105,1.7569811320754731
2432,1,1.0617283950617284,10,0,4,181,0.10714285714285714,6,0.02947177510768531,0.3449056603773571
2439,1,0.5432098765432098,3,1,4,291,0.10714285714285714,999,0.11335298118340513,0.004528301886795198
2451,1,1.1604938271604939,10,3,3,145,0.03571428571428571,3,0.0997506234413965,0.8543396226415081
2470,1,0.6419753086419753,0,1,2,255,0.03571428571428571,999,0.03672636590342324,0.41132075471698115
2512,1,0.32098765432098764,9,1,3,489,0.10714285714285714,999,1.5805939696214013,1.7569811320754731
2521,1,0.5432098765432098,8,4,4,651,0.8214285714285714,999,1.9161187939242803,1.7207547169811321
2522,1,1.2592592592592593,10,3,4,331,0.14285714285714285,999,0.40988437995919297,1.0271698113207575
2523,1,0.4444444444444444,2,0,5,243,0.03571428571428571,999,1.964180457946044,2.0007547169811346
2524,1,0.4691358024691358,3,1,3,331,0.03571428571428571,6,0.10972568578553617,0.004528301886795198
2530,1,0.9876543209876543,0,1,3,404,0.14285714285714285,999,1.9637270460213103,2.0007547169811346
2532,1,0.32098765432098764,2,1,1,204,0.14285714285714285,999,0.10700521423713444,0.21584905660377632
2537,1,0.8395061728395061,0,2,2,470,0.03571428571428571,999,1.9143051462253458,1.7207547169811321
2538,1,0.2962962962962963,8,4,3,837,0.03571428571428571,999,0.3173883473135344,1.0271698113207575
2541,1,0.2962962962962963,0,1,1,215,0.03571428571428571,999,0.0022670596236681047,0.3449056603773571
2561,1,1.0617283950617284,10,0,3,1640,0.03571428571428571,999,0.10972568578553617,0.004528301886795198
2562,1,0.6172839506172839,0,5,4,90,0.03571428571428571,999,1.6372704602131039,1.7569811320754731
2578,1,0.345679012345679,2,5,2,163,0.03571428571428571,999,0.2847426887327137,0.8543396226415081
2579,1,0.6419753086419753,4,0,1,1212,0.03571428571428571,999,1.9614599863976423,2.0007547169811346
